	osa_location	osbp_location	mean_divergence	median_divergence	min_divergence	max_divergence	std_divergence
YSG_1529	1.5072700991394148	1.5067716893269885	0.4755883461453338	0.47609524986609086	0.3917980977403975	0.5987502993397215	0.015578211034531724
YSG_0290c	1.504241425129088	1.509878435078178					
YSG_1637	1.5012127511187607	1.5129851808293675	0.3282407442142521	0.3300482303926128	0.24250916736734174	0.402809482450357	0.02131038734184836
YSG_1371	1.4991936351118762	1.515056344663494	0.3928989911537283	0.3970097257227564	0.23836935650793467	0.49042607685319856	0.016187392580000487
YSG_0454	1.4981840771084338	1.523341	0.41900476171825807	0.4190026291206781	0.34571999703813017	0.47414003033377095	0.008147212965824258
YSG_0467	1.4971745191049914	1.5243765819170632	0.38494368172714183	0.3823848392677376	0.3459464471439333	0.48692837154014623	0.014793938203324112
YSG_1612	1.496164961101549	1.5254121638341265	0.43040265421931956	0.4414760078953577	0.341878290202074	0.47978122950133284	0.017376533531426853
YSG_1089	1.495155403098107	1.5264477457511896	0.47181439611930964	0.46399546296668126	0.40293759017323516	0.542338743052408	0.01637021025045287
YSG_0106a	2.8984410278829604	1.5336968191706322					
YSG_0674b	2.893393237865749	1.537839146838885	0.6218183733645234	0.6257600753676577	0.41400140384626277	0.8664758955333718	0.032831743596874435
YSG_0318	2.8923836798623066	1.5388747287559483	0.6662204987037388	0.6680866342729598	0.5182973893393982	0.826877646606024	0.025856348381920205
YSG_0791	2.4613024123924268	1.5399103106730114	0.5971290227057268	0.592030620596405	0.5355976989889908	0.6571706102658815	0.0089838586483756
YSG_1136	2.4592832963855424	1.5430170564242012	0.27836637405614073	0.278141204777475	0.22401940978390386	0.34071362869260374	0.016377860371252686
YSG_1016	2.4562546223752157	1.5450882202583276	0.3582311511815742	0.368618107976806	0.14525202876547438	0.5322685056792231	0.03203206489861882
YSG_1565	2.455245064371773	1.546123802175391	0.28826506265021123	0.2858025043755443	0.22582720566772135	0.348545866675845	0.011846274741327182
YSG_1617	2.4542355063683305	1.547159384092454	0.408704565289183	0.39903580257276994	0.22391078092501793	0.53124636171082	0.023206773137929963
YSG_0067c	0.0353345301204819	1.5523372936777702					
YSG_0252b	0.3462783951807229	1.556479621346023	0.45241489039305416	0.44943054083502276	0.42932760091437316	0.5288766396174656	0.009390165408970898
YSG_0259b	0.3452688371772806	1.5575152032630863	0.3956541365658108	0.40088564871989074	0.3122358566654314	0.4803590050826811	0.020379346954566245
YSG_1831	0.3442592791738382	1.5585507851801494	0.39538338501002873	0.40116329990580696	0.34375327266577804	0.4719717814300596	0.016848031408863713
YSG_1651	0.3432497211703958	1.560621949014276	0.6099220216037875	0.615735414052373	0.5130343997352	0.6765865868911829	0.013871100283151166
YSG_1479	0.3422401631669535	1.5616575309313392	0.31152456999966927	0.3129015728891797	0.2462954304168902	0.4381918504102049	0.022979421125911028
YSG_1851	0.3392114891566265	1.564764276682529	0.28768066052159846	0.28877020898828615	0.16934976335150528	0.3250452727448604	0.012623590036805531
YSG_1564	0.3382019311531842	1.565799858599592	0.28619991405882256	0.2845373182844539	0.2542163745064382	0.41676401264443375	0.011816213030689509
YSG_0022ebab	0.3371923731497418	1.5668354405166554	0.4557448156867351	0.4588077283260207	0.41036449348142723	0.49662086064349875	0.01403579298802924
YSG_1638	0.3361828151462995	1.5678710224337185	0.27788124097801636	0.2755464233985395	0.24618954956904127	0.3150075918793097	0.010181665765321065
YSG_1692	2.354289264027539	1.5709777681849082	0.4323482211149206	0.43230729417626934	0.3751782053261946	0.49932718612091087	0.016061447887056716
YSG_1404	2.3522701480206543	1.5730489320190346	0.5249576531991967	0.5315841946887314	0.4706946864769041	0.5623813393450513	0.01212436068806615
YSG_1434	2.351260590017212	1.574084513936098	0.42891162273263217	0.4270811205321815	0.4006670677789005	0.4640039119694777	0.0062803774117260016
YSG_1299	1.8989786044750432	1.575120095853161	0.48146038168317207	0.4798289540362905	0.448246327626622	0.5294155418761322	0.0066077599442769495
YSG_1398	1.8999881624784856	1.5761556777702244	0.5645558786247898	0.5669994607158609	0.5368752323720927	0.6245106452666469	0.007046077853536939
YSG_1248	1.900997720481928	1.5771912596872877	0.5744936465247507	0.5655581554759934	0.496130835777321	0.7028037549653784	0.017541138071926036
YSG_1367	1.6536560096385542	1.588582660774983	0.3834087275989806	0.382101564404666	0.34693868868306155	0.4103268615139889	0.006852338235201358
YSG_1397	1.6546655676419966	1.5896182426920462	0.2870064573870269	0.2944335328803426	0.2570191379345249	0.3256735114698537	0.010564779223753477
YSG_0574	1.655675125645439	1.5906538246091095	0.4411302827346864	0.4424200429835483	0.37779192893751823	0.48483767143308143	0.012515396490940014
YSG_0638	1.656684683648881	1.5916894065261726	0.37990950709937565	0.3887935819905351	0.32839987949204263	0.41703212311308846	0.014624121289419782
YSG_1047	1.6627420316695354	1.593760570360299	0.5033511887053816	0.5039179987403808	0.4690956194584347	0.5495643263642285	0.008415637132329243
YSG_0775	1.9625807586919104	1.597902898028552	0.4132234464328146	0.4122222471941247	0.3873937940115102	0.4596930689072528	0.0072288924104387964
YSG_0439	1.241756344234079	1.603080807613868	0.41091626377510326	0.4071024543340295	0.38455308627907003	0.4487544249282759	0.005662399124980878
YSG_0091b	1.2427659022375217	1.6041163895309314	0.40500243176935824	0.4031319477925699	0.37187760295068467	0.4419699784480451	0.00993665661224024
YSG_1566	1.243775460240964	1.6051519714479945	0.38888237495893097	0.3868567910459411	0.3682108916439403	0.45170299832029304	0.005809532164659988
YSG_0839	2.350251032013769	1.609294299116247	0.5198539991940606	0.5194917444688159	0.48205776155842817	0.5561168427949196	0.005988023940885854
YSG_0009fb	1.8979690464716008	1.6103298810333109	0.40865739098885273	0.41342788010712456	0.3634958539920332	0.4545461867917805	0.00818935535092085
YSG_0136a	1.8969594884681584	1.611365462950374					
YSG_0951	1.895949930464716	1.612401044867437	0.34296583098530137	0.3457655249158443	0.17422675908140925	0.3704833604523088	0.014906696748118902
YSG_1127	1.8949403724612737	1.6134366267845004	0.461421285794694	0.46169628268088037	0.4203320121068542	0.4982285893535149	0.007115387782239394
YSG_1364	1.8939308144578315	1.6144722087015635	0.38395556136013553	0.38732646041417373	0.20826010625126595	0.42106827119457607	0.015468643212694269
YSG_0776	1.8929212564543887	1.6155077906186268	0.424039683592485	0.4349189608280605	0.17362498648571228	0.5039163259363811	0.029352345203085273
YSG_1519	1.88888302444062	1.6186145363698163	0.35765227977412895	0.3685778845116542	0.252791471313985	0.42751478947025	0.028669220183412877
YSG_1520	1.8878734664371772	1.6196501182868797	0.5242540040345807	0.5336928578378239	0.3220814831277064	0.6052999629733111	0.023022231408777363
YSG_1768	1.886863908433735	1.620685700203943	0.20953004737408182	0.2253274264250107	0.02176492018013907	0.384079809088812	0.05568905438882679
YSG_2034	1.8848447924268503	1.6237924459551325	0.17666842924973603	0.1762254677806231	0.08952869875614078	0.2845907253807508	0.030873116238120273
YSG_1823	1.468906895008606	1.6320771012916384	0.3349209634096112	0.33673791392824637	0.30667849350979365	0.38516524712854694	0.007078370709254135
YSG_1595b	1.4668877790017212	1.6341482651257648	0.36364749351020065	0.3654204231687011	0.32014996432012727	0.42051805924559876	0.008923266741681065
YSG_1477b	1.4658782209982788	1.635183847042828	0.40362438739627376	0.3978425543884144	0.3669606035844113	0.46030948914572867	0.011695446909490547
YSG_1255b	1.4648686629948366	1.6362194289598913	0.4293877740060483	0.42847158387974776	0.40518112878413115	0.4902300037019681	0.006141911999265427
YSG_1096b	1.4638591049913945	1.6372550108769544	0.29593078303702436	0.29500781068186466	0.2796750790725041	0.3266469483753351	0.003498637712640351
YSG_0965	1.462849546987952	1.6382905927940177	0.32449874393624	0.3245749903922485	0.3037064690528177	0.35672892080791396	0.007171575544792865
YSG_1007	1.4618399889845095	1.6393261747110808	0.32264008198867833	0.3252816772239733	0.27781798710045535	0.35679701536125263	0.008265072107590345
YSG_0828b	1.4608304309810671	1.640361756628144	0.5011770580233641	0.5031119081570392	0.45354966066497227	0.547596273835458	0.008054529620559213
YSG_0168b	1.4588113149741826	1.6424329204622703	0.34983685138681575	0.3476074267703603	0.3198146032250955	0.41291756641978383	0.008910946131978776
YSG_1840	1.4578017569707402	1.6434685023793338	0.35528200678967725	0.36798317358837684	0.2248321024616789	0.4240633819050519	0.025930297635026793
YSG_1590	1.4567921989672978	1.644504084296397	0.48984143725864854	0.4829323289614138	0.43544186471161656	0.5902400028627253	0.016230585363141023
YSG_0161b	1.4557826409638557	1.6455396662134605	0.28003792041664627	0.32363880978428783	0.0	0.4095965200090771	0.06408149130489672
YSG_0005j	1.454773082960413	1.6465752481305234	0.15750944395368452	0.1533318343881843	0.031122248672884194	0.291541892274457	0.03524918926614973
YSG_0030ba	1.4507348509466438	1.6486464119646498					
YSG_0247b	1.436601038898451	1.6579666492182188	0.3543360554299495	0.3900023331127812	0.1970856374631066	0.47790079265092056	0.046115384662026755
YSG_0244c	1.4325628068846816	1.662108976886472					
YSG_1884	1.4295341328743547	1.6652157226376614	0.48489327629384105	0.4866464124535793	0.4623211806491272	0.5358634662655701	0.009804378291271867
YSG_0949b	1.42751501686747	1.6683224683888511	0.3035889859318321	0.30568523017750204	0.11657468299997004	0.4530777966927368	0.06852822502921851
YSG_1552	1.4265054588640276	1.6693580503059142	0.06687760330604407	0.053665269261468904	0.0	0.2790729021382792	0.04307331783327759
YSG_1600	1.4224672268502585	1.6735003779741673	0.21237899873311164	0.20930272355282412	0.0	0.4750933125437097	0.05701645229283016
YSG_1508	1.421457668846816	1.6745359598912304	0.5747811306401751	0.5748206483539158	0.4935344299513061	0.6488274170906485	0.01107400306054581
YSG_1516	1.4194385528399311	1.6766071237253568	0.03396107621538278	0.017557495278419512	0.0	0.27458944258599	0.06339964378020091
YSG_1386	1.418428994836489	1.67764270564242	0.5755358830533468	0.5741654262613296	0.4976198168069206	0.6517067018713973	0.012493483473852918
YSG_1201	1.4164098788296042	1.6797138694765466	0.2931083066402831	0.294008154826168	0.24332605952501685	0.3274824744685917	0.010998586689302082
YSG_1316	1.415400320826162	1.68074945139361	0.425197348075938	0.4211863534332508	0.370460013320674	0.49412202179059095	0.012612913766730037
YSG_0981	1.8091279421686748	1.681785033310673	0.4221153170515145	0.42095595037726197	0.3864494114515916	0.47067724423176627	0.008227543769035674
YSG_1626	1.8101375001721167	1.6828206152277363	0.726737092456495	0.7319850023062979	0.6455240357737253	0.7594450717190416	0.010150312512775062
YSG_1116	1.8111470581755595	1.6838561971447994	0.507811912727307	0.5023289442010493	0.4717135443988826	0.5592461502472936	0.007996365509710423
YSG_0141a	1.8121566161790017	1.6859273609789258					
YSG_0969	1.813166174182444	1.6869629428959891	0.465513522050636	0.47215063401267515	0.41762328342224503	0.518612567348666	0.01031987018639565
YSG_0873	1.8141757321858865	1.6879985248130522	0.4065415666702904	0.40405183389803623	0.37726500409609764	0.4753534984816571	0.010784243909151442
YSG_0155a	1.8151852901893288	1.6890341067301156					
YSG_1429	1.6657707056798623	1.6900696886471789	0.5839801999862804	0.5867748894667005	0.5507108072470053	0.6213981793501467	0.00501071449584422
YSG_0998	1.6687993796901894	1.6931764343983684	0.4840824317874536	0.49258611172680666	0.4555879070334199	0.5439251335523813	0.008792591120945912
YSG_0999	1.6698089376936318	1.6942120163154315	0.431968718626476	0.43100443472544003	0.4022436340424115	0.47540153597857926	0.006356881807064601
YSG_1216	1.6708184956970742	1.696283180149558	0.5466945028041824	0.5481656314070938	0.42386782330504635	0.6697326592134043	0.03447278012582601
YSG_1330	1.6718280537005163	1.6973187620666212	0.08746644112768796	0.08999334556706251	0.03031554556132461	0.15309885840318527	0.022935571651675882
YSG_0104a	1.673847169707401	1.6993899259007477					
YSG_1375	2.9226704199655766	1.7024966716519374	0.5683022984584185	0.5664898290909917	0.5408869125382039	0.6267608107620198	0.006711028039929394
YSG_1340	2.9216608619621343	1.7035322535690007	0.44824875743541637	0.4488079993826074	0.4347558178257893	0.4656828499978724	0.0037465281276328395
YSG_1601	2.920651303958692	1.7045678354860638	0.2770812789237732	0.2739661064024346	0.26600018709507556	0.3053242694827821	0.006354189699881751
YSG_1819	2.919641745955249	1.7056034174031272	0.30427121118282024	0.30276278288457104	0.28524293712080234	0.38087257575194633	0.006534996685765847
YSG_1771	2.917622629948365	1.7076745812372536	0.4138046204542151	0.414235445599875	0.32519236923729994	0.4616213865961337	0.012701204971117968
YSG_1333	2.9105557239242685	1.7149236546566962	0.4184158006015302	0.4172806159537721	0.3931105326856621	0.4574263133292481	0.0072249511481105415
YSG_0013g	2.909546165920826	1.7159592365737593	0.362890733530583	0.3637533526943195	0.33237902002171327	0.4250043516345131	0.008169816347342405
YSG_1405	2.908536607917384	1.7169948184908226	0.31639114734484086	0.3131623854924269	0.27573847794730083	0.4441603151679532	0.01575410127206073
YSG_0749	2.9075270499139414	1.7180304004078857	0.5175140908225355	0.5194169512543194	0.4708912364935085	0.5587686243336102	0.009971104946499323
YSG_0968	2.9065174919104995	1.719065982324949	0.502614765753699	0.5041252697111034	0.4065586254525716	0.5407932610569887	0.011026329707064396
YSG_0130a	2.905507933907057	1.720101564242012					
YSG_0656	2.9044983759036147	1.7211371461590754	0.40091338639701585	0.40171886237460497	0.2653392663618994	0.5175629873393413	0.024619535753965253
YSG_0932	2.9034888179001723	1.7221727280761387	0.5145791799856084	0.5172229544433908	0.2958356060025652	0.5622630923509967	0.018435523868830597
YSG_0804b	2.900460143889845	1.7252794738273285	0.46483890154359664	0.46033833546216163	0.4264012188335106	0.5268998946627981	0.009902214700194784
YSG_1198b	1.490107613080895	1.7273506376614547	0.5956883951959016	0.5928420306512956	0.5524119272510933	0.6414671323900154	0.008111332740419305
YSG_1026	1.4880884970740105	1.7294218014955811	0.4841713766195137	0.48525386552066385	0.44115264169263924	0.5490712603486401	0.011530817575377019
YSG_0728	1.487078939070568	1.7304573834126444	0.6024634331248889	0.5995908772258448	0.5484582458230418	0.6542123281286101	0.0068821363162657155
YSG_1232	1.484050265060241	1.7345997110808973	0.585370075756717	0.5884037583289108	0.5456505556790735	0.6132210845228545	0.00622698227956122
YSG_0847	1.4820311490533564	1.7366708749150237	0.577059627469545	0.5756149845088641	0.5390972421228177	0.6170393490220147	0.0054547440076435395
YSG_1235	2.7409499793459555	1.7397776206662134	0.4215349173697643	0.42028265335930004	0.3971484221876939	0.46493635077770756	0.006172424868017924
YSG_1074	2.741959537349398	1.74184878450034	0.4395308391636978	0.4382042955934674	0.40981791852172145	0.5325485176602971	0.01201824046266537
YSG_0140a	2.9246895359724614	1.7428843664174032					
YSG_1682	0.2503703848537005	1.7439199483344665	0.3832706955689402	0.3895406182798785	0.34304290673247406	0.41240303826212976	0.011201671938516034
YSG_0057c	0.313972539070568	1.7490978579197825					
YSG_0937	0.3149820970740103	1.7501334398368456	0.5040279089729189	0.505306679654418	0.4659259492272444	0.5321775572618992	0.003017497772258747
YSG_0072a	0.3159916550774527	1.7511690217539089					
YSG_0092c	0.317001213080895	1.7522046036709722					
YSG_1072	0.3180107710843373	1.7532401855880353	0.31214791453325696	0.31520476379361395	0.27658729048559677	0.37172401214755846	0.013275759352223304
YSG_0212a	0.3190203290877797	1.7542757675050986					
YSG_1618	0.320029887091222	1.7553113494221615	0.3390167424554266	0.3613578308328725	0.14122866326944533	0.40261417122883286	0.04475325410250456
YSG_1839	0.3220490030981067	1.757382513256288	0.3542612038687809	0.36157230851929534	0.17793571304933392	0.47415681383155117	0.04100714330486779
YSG_0797	0.3260872351118761	1.7625604228416043	0.41636778083105613	0.43084530132780197	0.2048581545982372	0.4881183624133223	0.02941127951562764
YSG_0726	0.3270967931153184	1.765667168592794	0.8163097191670516	0.8045177265825707	0.7553800984167658	0.9282774529859559	0.009655694868402601
YSG_1574	0.3291159091222031	1.7667027505098571	0.43299136894542956	0.4389376514296577	0.17436438108003538	0.48393719936770435	0.0332596571183917
YSG_0977	0.3331541411359724	1.7708450781781102	0.39514007267586393	0.4036896641915644	0.18357708414605378	0.4345007162852871	0.02589260023032621
YSG_0924	0.3341636991394148	1.7718806600951733	0.34734230540211763	0.3514201396964026	0.1950310372885135	0.39436135814880735	0.02283599816232243
YSG_0226a	2.476445782444062	1.7770585696804897					
YSG_0927	2.677347825129088	1.7915567165193746	0.4056079705041936	0.40257331313396094	0.37845211144515845	0.4310965649719972	0.00627892743797836
YSG_0926	2.676338267125645	1.7925922984364375	0.3937297739004499	0.3900451268971879	0.35330722942674764	0.47216946382943165	0.011241353088285486
YSG_0650	2.675328709122203	1.793627880353501	0.36592401249964657	0.36720490255786997	0.3038467186824594	0.43846981757996384	0.01076768898320143
YSG_0592	2.6743191511187607	1.7946634622705642	0.3264634811623882	0.3233910873744342	0.2588642155432647	0.40464522716019735	0.016177180147565046
YSG_0080a	2.6733095931153183	1.7956990441876275					
YSG_0034a	2.3805377721170395	1.797770208021754					
YSG_1328	2.670280919104992	1.7998413718558803	0.4662312153447129	0.46569798058799416	0.4328579616668462	0.49421121859702666	0.0058189169584076435
YSG_0126c	2.6692713611015493	1.8019125356900068					
YSG_1399	2.668261803098107	1.80294811760707	0.45351588027987966	0.4557059879713297	0.4140956662467736	0.47974928017204876	0.004821296706615868
YSG_1174	0.8662007669535284	1.8050192814411965	0.4456435135015131	0.44269261386313624	0.43592540224946563	0.46818389516767667	0.0033775233382460973
YSG_1279	0.8672103249569708	1.80605486335826	0.3448776049893724	0.3441994887413209	0.316495436560488	0.3696825836283535	0.005398725804517789
YSG_1483	0.8682198829604131	1.808126027192386	0.16482582377293808	0.16529885991008736	0.10328961927495744	0.2031515956111592	0.01213477989083918
YSG_1278	0.8702389989672978	1.8101971910265124	0.5158079213804692	0.5117766157261169	0.4715295922167669	0.7216877482046595	0.014953040950524406
YSG_0895	0.8712485569707401	1.811232772943576	0.40195454312651985	0.4044369881509144	0.3638908848720165	0.4347533380150759	0.007273780069696295
YSG_1166	0.713757508433735	1.812268354860639	0.35419489875562093	0.35532665913321887	0.29387471948858024	0.3855744930629891	0.010354278271162587
YSG_1325	0.7157766244406196	1.8133039367777024	0.3221278157741947	0.32631986175484773	0.26663327988614194	0.34874390938131156	0.012260012372489668
YSG_1521	0.716786182444062	1.8143395186947653	0.41922160472850534	0.4210928219259171	0.3842913811801757	0.44899039750272973	0.008039750878747129
YSG_0214b	0.0767264082616179	1.816410682528892	0.34614616660562303	0.345604690743863	0.31408958070369697	0.3817074666622219	0.007839071689576942
YSG_1287	0.0757168502581755	1.8195174282800812	0.35315269075909117	0.35053341679903927	0.32497445377521506	0.40245558822124183	0.00828181563505079
YSG_1286	0.0747072922547332	1.8205530101971448	0.3391036790982488	0.3349802439901818	0.3198841597653968	0.3675746895781599	0.00499581612100548
YSG_0909	0.0736977342512908	1.8226241740312712	0.511448626900449	0.5121100878855955	0.45036215795064505	0.5398509764993907	0.006873570546069012
YSG_0632	0.0726881762478485	1.8236597559483343	0.3550419768010606	0.3558483255036968	0.3266029216474266	0.3917726082942776	0.009344467180133733
YSG_1134	1.2488232502581755	1.8246953378653976	0.5070111455225309	0.5070579708632008	0.47222785586023663	0.5395960825847012	0.006166450588238986
YSG_1050	1.2478136922547334	1.825730919782461	0.3859305608440349	0.38548781387938036	0.35291950438459424	0.4588474495467353	0.01144024369844157
YSG_1133	1.246804134251291	1.826766501699524	0.41100731165967275	0.4118584685128067	0.3726456719334707	0.43986014567140075	0.00855895323903882
YSG_1480	2.3482319160068847	1.8278020836165876	0.4639398022865989	0.46355482366635775	0.42573125537906265	0.5077881018562588	0.006393263438357763
YSG_0670	2.3462128	1.8288376655336505	0.6617433139987785	0.6631717795294336	0.6056828194115939	0.7274779673418226	0.008797451996357002
YSG_0197b	0.3957467373493976	1.8298732474507136	0.5583585366624189	0.559257682405822	0.5123177919272144	0.6088929354489445	0.008424687922359689
YSG_0152a		1.8340155751189664					
YSG_0118a	1.6748567277108437	1.83505115703603					
YSG_0462	2.576392024784854	1.8371223208701564	0.5746612083772071	0.582623759440252	0.44744041442810456	0.6625748433782407	0.023665313155387488
YSG_1935	0.234217456798623	1.8391934847042828	0.5006664086573549	0.5042807929757169	0.39558964532480434	0.5678936335015334	0.014266403324300042
YSG_1362	0.2372461308089501	1.8423002304554723	0.4021241692437957	0.3995515892495081	0.35779241640571596	0.4481788906954717	0.008834200147870718
YSG_0894	0.2382556888123924	1.843335812372536	0.3507415846555202	0.3540687134839128	0.31774384055202753	0.3843253203097314	0.007892426232414648
YSG_0941	0.2402748048192771	1.845406976206662	0.7722174576232232	0.7706920290419791	0.7355890170006374	0.8646861027800389	0.0041452566419857215
YSG_0506	0.2412843628227194	1.8464425581237252	0.4753436924447487	0.4730261796173184	0.4005402358113784	0.6204068040713921	0.013176096328555605
YSG_1858	0.2422939208261618	1.8474781400407885	0.48395555601844575	0.5048777288941149	0.21355987755098135	0.5826017101324253	0.04181001157844613
YSG_0635	0.2453225948364888	1.849549303874915	0.4286385480453787	0.43337606902319054	0.22626191244761334	0.5205805401434392	0.02310385698010258
YSG_0900	0.2463321528399311	1.8505848857919784	0.2534649314980765	0.2575550957174108	0.0	0.36444238832050574	0.03336356074517685
YSG_1043	0.2483512688468158	1.8526560496261049	0.4671252413426066	0.46596808254401667	0.4413551504858648	0.5045168673471239	0.004508589782810498
YSG_1363	0.2493608268502581	1.853691631543168	0.3981483438109199	0.3966669381698006	0.3669752915414701	0.4674930315328543	0.006709359809030978
YSG_0719	1.6324552915662651	1.854727213460231	0.4919917423664425	0.4965419543951939	0.41048999641921985	0.5446723993296312	0.01132078416479131
YSG_1530	1.6304361755593804	1.8567983772943573	0.569814662906867	0.5728027117375699	0.5217453456817898	0.6578114636143572	0.011273132733055281
YSG_1673	1.6294266175559382	1.8578339592114208	0.43127794378605866	0.43149264400008075	0.41275559988398147	0.47159649724087377	0.005597629946873595
YSG_0005e	1.6243788275387263	1.8619762868796736	0.4326841722540013	0.445376244824091	0.26784988762366113	0.497539133352656	0.025012290101097352
YSG_0433	1.6233692695352842	1.863011868796737	0.47558925856607825	0.4765527996268147	0.447389123765732	0.5336222394211061	0.009052296071994769
YSG_0402	1.6213501535283994	1.8650830326308636	0.41417556617560414	0.41192942625257667	0.37008637866933036	0.5120856961700666	0.015728922187335095
YSG_0536	1.61731192151463	1.8671541964649896	0.7161806605035194	0.7299827396172052	0.6394933349472209	0.8125335330721966	0.010762911464056646
YSG_0853	1.6132736895008606	1.8712965241332429	0.4455664094071031	0.441518553995369	0.3837148958570811	0.529986365219063	0.018313306577622375
YSG_1694	1.6122641314974184	1.872332106050306	0.5048246642263676	0.4907261017515918	0.46454236173154684	0.5814836971777688	0.015299665205822034
YSG_0097a	1.6102450154905337	1.8744032698844324					
YSG_0131a	1.608225899483649	1.8764744337185588					
YSG_1761	1.5809678333907058	1.877510015635622	0.6504704696169503	0.649043645427329	0.6218781357293872	0.6833697030531969	0.004124061474896525
YSG_1760	1.5839965074010327	1.8795811794697483	0.3874352901813153	0.3865709531997722	0.37215143455773975	0.406798290140132	0.002990928187853521
YSG_0072bb	1.585006065404475	1.880616761386812	0.4033377550109072	0.4042046244891976	0.37414938216065285	0.42865803683603976	0.0050477629333878365
YSG_1453	1.9121028585197932	1.8837235071380012	0.38416148571072534	0.3844442334382444	0.36312946426291415	0.40060721398042465	0.003989552703024145
YSG_1934	1.913112416523236	1.8847590890550645	0.47843201893934095	0.47613894277366475	0.4551197800852227	0.5329731641976465	0.005878715047945078
YSG_1767	1.9141219745266784	1.885794670972128	0.47798301185455644	0.48046985642409445	0.4592010495355955	0.4888140093418145	0.003998290651873302
YSG_1057	0.8318757948364889	1.8930437443915704	0.5810454316428936	0.5657468077684055	0.5295239942046018	0.6770455631236675	0.012422261996649945
YSG_0802	0.8328853528399311	1.8940793263086333	0.47049717631873955	0.47661661018514145	0.4382340050775849	0.5052684327853286	0.007283526152352322
YSG_0803	0.8338949108433735	1.8951149082256968	0.30662210857222744	0.30503521295017566	0.29363282421614667	0.3328695106896038	0.0036536364416216572
YSG_0023aa	0.8389427008605852	1.9002928178110128					
YSG_0036b	0.84096181686747	1.9023639816451396	0.5227736469097743	0.523288701613442	0.4836029773705125	0.5859922012099292	0.008167081247120659
YSG_0023ba	0.8419713748709122	1.9033995635622023					
YSG_0129a	0.8429809328743546	1.905470727396329					
YSG_0551	0.3886798313253012	1.9137553827328349	0.35419884709854743	0.35355471377820313	0.3218945019518392	0.38030659407332623	0.0068845084120113705
YSG_0515	0.3866607153184165	1.917897710401088	0.4795449092692845	0.47990600886634127	0.43942742258775347	0.5211595146484356	0.0075971178788956685
YSG_0601	0.3836320413080895	1.9220400380693403	0.43505158084103446	0.4332535068017811	0.4270105835534169	0.458894441101526	0.0022247710185325236
YSG_1032	0.3826224833046471	1.923075619986404	0.3706140602458129	0.3714712321900124	0.33068900657470846	0.4031961129153583	0.00650350696257409
YSG_0659	0.3816129253012048	1.924111201903467	0.5372472522440709	0.5404816151094608	0.5066320494779633	0.5969085319646704	0.0068949467422345125
YSG_0123b	0.3806033672977625	1.9251467838205305	0.3509095844070651	0.348185620321952	0.26459000883182293	0.4061703500094823	0.013274953788836547
YSG_1744	0.3795938092943202	1.9272179476546567	0.3501079134848323	0.3510312980537973	0.3144048240968952	0.3885161336974552	0.009571444924831434
YSG_0980	0.3785842512908778	1.92825352957172	0.4386803833844344	0.4376439074929641	0.41537488129632705	0.4604129964958317	0.004114008877413262
YSG_1625	0.3775746932874355	1.9292891114887831	0.2571991632784195	0.2592541354768657	0.16484408783713225	0.27528759204988174	0.010867723146321789
YSG_0299b	0.3765651352839931	1.9303246934058464	0.4598237638514218	0.4616376963309937	0.4286610901251561	0.4870693595962028	0.0055986438565147865
YSG_0764	1.9151315325301208	1.931360275322909	0.4253113375061415	0.4249751376524652	0.40222269461760163	0.4512471651077973	0.007101971303887301
YSG_0657b	1.9171506485370051	1.933431439157036	0.4035354824569467	0.396440965600955	0.3771319714069895	0.4463487983292317	0.010114058688608117
YSG_0850	2.7389308633390708	1.9344670210740995	0.4769126770548767	0.4836957005347597	0.42122336684421224	0.5133414864378762	0.011400630871250206
YSG_1425	2.731863957314974	1.9396449306594152	0.44647463262638076	0.44754950195499343	0.3968066516032521	0.5198030921816784	0.010950184126200248
YSG_1117	0.8258184468158348	1.9406805125764783	0.5352850834307017	0.5343789658063697	0.508749723908127	0.570737701575723	0.004721247967567258
YSG_0100a		1.9417160944935417					
YSG_0027b	0.8227897728055078	1.9448228402447316	0.3541073643611763	0.3543057696869631	0.33054937999254863	0.37700203972103064	0.004813094617138039
YSG_1161	0.1554719325301204	1.9468940040788576	0.3471428648484568	0.3440179707389113	0.2913422295107233	0.38970976989959627	0.009652381853472334
YSG_0489b	0.1685961865748709	1.9531074955812373	0.7301179950250212	0.7299365373029605	0.7174421111084022	0.7440932693158457	0.0020543932249546437
YSG_0575	0.8187515407917384	1.961392150917743	0.5589060350205816	0.5560254301531368	0.5049841820214553	0.6113146633253621	0.012603902958304141
YSG_0905	0.6430884481927711	1.9624277328348063	0.4185726794694924	0.4139275888125289	0.3903338349033835	0.45599202916472814	0.009090355859794166
YSG_0403	1.6425508716006885	1.9644988966689327	0.3228252640702088	0.3241641548344799	0.2989611699059497	0.3530588011485365	0.005979721112832142
YSG_0005f	1.6415413135972463	1.965534478585996	0.390423968525632	0.3906645530938741	0.36093465251451	0.4232318530732945	0.004491452719401856
YSG_0538	1.640531755593804	1.9665700605030592	0.4547337954064826	0.4556886339699249	0.39855058051071846	0.5063390977513956	0.010642781953376656
YSG_0502	1.6395221975903616	1.9676056424201225	0.5774976312337976	0.574986608394605	0.5156597655587967	0.6497106316957934	0.014123035844042434
YSG_0479	1.6385126395869192	1.9686412243371856	0.5321431351715864	0.5050023104137833	0.4958243981501901	0.6530221450975184	0.021792876694251728
