	1	2	3	4	n	L	fraction_polymorphic
YSG_0791	1847.0	151.0	0.0	0.0	73	1998.0	0.07557557557557558
YSG_0792	454.0	29.0	0.0	0.0	78	483.0	0.060041407867494824
YSG_0793	310.0	26.0	0.0	0.0	77	336.0	0.07738095238095238
YSG_0794	568.0	29.0	0.0	0.0	85	597.0	0.048576214405360134
YSG_0795	2443.0	189.0	2.0	0.0	66	2634.0	0.07251328777524678
YSG_0796	315.0	24.0	0.0	0.0	89	339.0	0.07079646017699115
YSG_0799	715.0	35.0	0.0	0.0	79	750.0	0.04666666666666667
YSG_0801	1166.0	243.0	22.0	0.0	79	1431.0	0.18518518518518517
YSG_0802b	509.0	37.0	0.0	0.0	82	546.0	0.06776556776556776
YSG_0803	803.0	46.0	0.0	0.0	77	849.0	0.05418138987043581
YSG_0804	228.0	12.0	0.0	0.0	82	240.0	0.05
YSG_0806	1000.0	60.0	2.0	0.0	87	1062.0	0.0583804143126177
YSG_0807	1248.0	116.0	1.0	0.0	74	1365.0	0.08571428571428572
YSG_0808	369.0	40.0	2.0	0.0	84	411.0	0.10218978102189781
YSG_0810	872.0	22.0	0.0	0.0	78	894.0	0.024608501118568233
YSG_0811	440.0	31.0	0.0	0.0	84	471.0	0.06581740976645435
YSG_0812b	939.0	56.0	1.0	0.0	70	996.0	0.0572289156626506
YSG_0813	846.0	36.0	0.0	0.0	79	882.0	0.04081632653061224
YSG_0814	291.0	18.0	0.0	0.0	82	309.0	0.05825242718446602
YSG_0815	452.0	16.0	0.0	0.0	80	468.0	0.03418803418803419
YSG_0816	235.0	20.0	0.0	0.0	90	255.0	0.0784313725490196
YSG_0817	331.0	32.0	0.0	0.0	89	363.0	0.0881542699724518
YSG_0818b	392.0	16.0	0.0	0.0	82	408.0	0.0392156862745098
YSG_0819	248.0	28.0	0.0	0.0	86	276.0	0.10144927536231885
YSG_0821	168.0	15.0	0.0	0.0	85	183.0	0.08196721311475409
YSG_0822b	979.0	88.0	1.0	0.0	85	1068.0	0.08333333333333333
YSG_0823	498.0	47.0	1.0	0.0	79	546.0	0.08791208791208792
YSG_0824	340.0	26.0	0.0	0.0	81	366.0	0.07103825136612021
YSG_0825	687.0	55.0	2.0	0.0	81	744.0	0.07661290322580645
YSG_0826	243.0	24.0	0.0	0.0	81	267.0	0.0898876404494382
YSG_0827	692.0	67.0	3.0	0.0	79	762.0	0.09186351706036745
YSG_0828	1645.0	198.0	2.0	0.0	77	1845.0	0.10840108401084012
YSG_0830	616.0	43.0	1.0	0.0	69	660.0	0.06666666666666667
YSG_0831	204.0	9.0	0.0	0.0	83	213.0	0.04225352112676056
YSG_0832	484.0	26.0	0.0	0.0	77	510.0	0.050980392156862744
YSG_0833	1333.0	73.0	1.0	0.0	87	1407.0	0.052594171997157074
YSG_0834	519.0	27.0	0.0	0.0	85	546.0	0.04945054945054945
YSG_0835	319.0	20.0	0.0	0.0	75	339.0	0.058997050147492625
YSG_0836	892.0	82.0	1.0	0.0	66	975.0	0.08512820512820513
YSG_0837	1173.0	82.0	2.0	0.0	72	1257.0	0.06682577565632458
YSG_0838	1186.0	71.0	0.0	0.0	79	1257.0	0.056483691328560064
YSG_0839	582.0	56.0	1.0	0.0	56	639.0	0.0892018779342723
YSG_0840	734.0	77.0	2.0	0.0	77	813.0	0.0971709717097171
YSG_0841	515.0	65.0	2.0	0.0	81	582.0	0.11512027491408934
YSG_0842	282.0	15.0	0.0	0.0	81	297.0	0.050505050505050504
YSG_0843	298.0	20.0	0.0	0.0	69	318.0	0.06289308176100629
YSG_0844	853.0	71.0	0.0	0.0	73	924.0	0.07683982683982683
YSG_0845	496.0	127.0	10.0	0.0	79	633.0	0.21642969984202212
YSG_0846	635.0	69.0	1.0	0.0	70	705.0	0.09929078014184398
YSG_0848	910.0	47.0	0.0	0.0	65	957.0	0.04911180773249739
YSG_0849	1058.0	69.0	1.0	0.0	69	1128.0	0.06205673758865248
YSG_0850	827.0	87.0	1.0	0.0	76	915.0	0.09617486338797815
YSG_0851	1106.0	63.0	1.0	0.0	64	1170.0	0.0547008547008547
YSG_0852	475.0	38.0	0.0	0.0	72	513.0	0.07407407407407407
YSG_0853	875.0	94.0	0.0	0.0	88	969.0	0.09700722394220847
YSG_0854	934.0	98.0	3.0	0.0	76	1035.0	0.09758454106280193
YSG_0855	420.0	24.0	0.0	0.0	70	444.0	0.05405405405405406
YSG_0857	595.0	38.0	0.0	0.0	76	633.0	0.06003159557661927
YSG_0858	1099.0	75.0	2.0	0.0	77	1176.0	0.06547619047619048
YSG_0859	417.0	92.0	4.0	0.0	79	513.0	0.1871345029239766
YSG_0860	311.0	13.0	0.0	0.0	86	324.0	0.040123456790123455
YSG_0863	277.0	20.0	0.0	0.0	81	297.0	0.06734006734006734
YSG_0864	622.0	56.0	0.0	0.0	81	678.0	0.08259587020648967
YSG_0866	817.0	80.0	0.0	0.0	86	897.0	0.08918617614269789
YSG_0868	259.0	8.0	0.0	0.0	79	267.0	0.0299625468164794
YSG_0869	332.0	36.0	1.0	0.0	68	369.0	0.1002710027100271
YSG_0871	224.0	19.0	0.0	0.0	90	243.0	0.07818930041152264
YSG_0872	1228.0	81.0	2.0	0.0	73	1311.0	0.06331045003813883
YSG_0873	592.0	50.0	0.0	0.0	84	642.0	0.0778816199376947
YSG_0874	533.0	95.0	2.0	0.0	81	630.0	0.15396825396825398
YSG_0876	729.0	33.0	0.0	0.0	70	762.0	0.04330708661417323
YSG_0877	436.0	38.0	0.0	0.0	74	474.0	0.08016877637130802
YSG_0878	255.0	21.0	0.0	0.0	82	276.0	0.07608695652173914
YSG_0879	310.0	14.0	0.0	0.0	84	324.0	0.043209876543209874
YSG_0880	825.0	77.0	1.0	0.0	66	903.0	0.08637873754152824
YSG_0882	1485.0	84.0	0.0	0.0	63	1569.0	0.05353728489483748
YSG_0883	1045.0	121.0	1.0	0.0	69	1167.0	0.10454155955441302
YSG_0884	357.0	29.0	1.0	0.0	62	387.0	0.07751937984496124
YSG_0885	1132.0	103.0	4.0	0.0	68	1239.0	0.08635996771589992
YSG_0887	1041.0	90.0	0.0	0.0	73	1131.0	0.07957559681697612
YSG_0888	217.0	22.0	1.0	0.0	73	240.0	0.09583333333333334
YSG_0889b	222.0	87.0	0.0	0.0	81	309.0	0.2815533980582524
YSG_0890	534.0	21.0	0.0	0.0	85	555.0	0.03783783783783784
YSG_0891	400.0	59.0	0.0	0.0	67	459.0	0.12854030501089325
YSG_0892	762.0	48.0	0.0	0.0	80	810.0	0.05925925925925926
YSG_0894	409.0	49.0	1.0	0.0	63	459.0	0.10893246187363835
YSG_0895	1241.0	114.0	4.0	0.0	77	1359.0	0.08682855040470934
YSG_0898	1075.0	513.0	96.0	8.0	72	1692.0	0.36465721040189125
YSG_0899	918.0	71.0	1.0	0.0	69	990.0	0.07272727272727272
YSG_0900	370.0	23.0	0.0	0.0	75	393.0	0.058524173027989825
YSG_0901	133.0	14.0	0.0	0.0	63	147.0	0.09523809523809523
YSG_0902	771.0	51.0	0.0	0.0	64	822.0	0.06204379562043796
YSG_0903	679.0	68.0	0.0	0.0	74	747.0	0.09103078982597054
YSG_0904	3441.0	287.0	4.0	0.0	60	3732.0	0.07797427652733119
YSG_0905	240.0	18.0	0.0	0.0	81	258.0	0.06976744186046512
YSG_0906	577.0	100.0	1.0	0.0	86	678.0	0.14896755162241887
YSG_0907	699.0	41.0	1.0	0.0	75	741.0	0.05668016194331984
YSG_0908	181.0	31.0	1.0	0.0	81	213.0	0.15023474178403756
YSG_0909	1199.0	120.0	1.0	0.0	73	1320.0	0.09166666666666666
YSG_0911	755.0	48.0	1.0	0.0	78	804.0	0.060945273631840796
YSG_0912	99.0	6.0	0.0	0.0	87	105.0	0.05714285714285714
YSG_0914	474.0	44.0	1.0	0.0	70	519.0	0.08670520231213873
YSG_0915	614.0	31.0	0.0	0.0	72	645.0	0.04806201550387597
YSG_0916b	1551.0	141.0	3.0	0.0	54	1695.0	0.08495575221238938
YSG_0918b	817.0	67.0	1.0	0.0	68	885.0	0.0768361581920904
YSG_0919	659.0	58.0	0.0	0.0	53	717.0	0.08089260808926081
YSG_0920	1527.0	198.0	0.0	0.0	73	1725.0	0.11478260869565217
YSG_0921	345.0	31.0	2.0	0.0	81	378.0	0.0873015873015873
YSG_0922	1241.0	165.0	1.0	0.0	70	1407.0	0.11798152096659559
YSG_0924b	1357.0	92.0	0.0	0.0	73	1449.0	0.06349206349206349
YSG_0926b	753.0	132.0	9.0	0.0	60	894.0	0.15771812080536912
YSG_0927	227.0	13.0	0.0	0.0	75	240.0	0.05416666666666667
YSG_0928	630.0	38.0	1.0	0.0	83	669.0	0.05829596412556054
YSG_0929b	879.0	94.0	2.0	0.0	72	975.0	0.09846153846153846
YSG_0930	661.0	74.0	0.0	0.0	82	735.0	0.10068027210884353
YSG_0931	927.0	118.0	2.0	0.0	71	1047.0	0.11461318051575932
YSG_0932	902.0	57.0	1.0	0.0	82	960.0	0.06041666666666667
YSG_0934	284.0	13.0	0.0	0.0	86	297.0	0.04377104377104377
YSG_0935	313.0	91.0	10.0	0.0	73	414.0	0.24396135265700483
YSG_0936	361.0	8.0	0.0	0.0	76	369.0	0.02168021680216802
YSG_0937	1324.0	109.0	1.0	0.0	65	1434.0	0.07670850767085077
YSG_0939	783.0	81.0	0.0	0.0	72	864.0	0.09375
YSG_0940	214.0	4.0	1.0	0.0	86	219.0	0.0228310502283105
YSG_0941	789.0	146.0	6.0	1.0	80	942.0	0.1624203821656051
YSG_0943	218.0	7.0	0.0	0.0	79	225.0	0.03111111111111111
YSG_0944	1185.0	93.0	6.0	0.0	69	1284.0	0.07710280373831775
YSG_0946c	946.0	53.0	0.0	0.0	75	999.0	0.05305305305305305
YSG_0947	998.0	233.0	21.0	2.0	70	1254.0	0.20414673046251994
YSG_0948	245.0	15.0	1.0	0.0	86	261.0	0.06130268199233716
YSG_0949	242.0	19.0	0.0	0.0	77	261.0	0.07279693486590039
YSG_0950	1011.0	178.0	2.0	0.0	85	1191.0	0.15113350125944586
YSG_0952	1637.0	94.0	0.0	0.0	76	1731.0	0.05430387059503177
YSG_0953	408.0	32.0	1.0	0.0	76	441.0	0.07482993197278912
YSG_0954	802.0	40.0	1.0	0.0	79	843.0	0.04863582443653618
YSG_0955	802.0	53.0	0.0	0.0	76	855.0	0.06198830409356725
YSG_0956b	1052.0	55.0	0.0	0.0	68	1107.0	0.04968383017163505
YSG_0957	408.0	27.0	0.0	0.0	70	435.0	0.06206896551724138
YSG_0958	337.0	40.0	1.0	0.0	78	378.0	0.10846560846560846
YSG_0959	1182.0	69.0	0.0	0.0	79	1251.0	0.05515587529976019
YSG_0960	1559.0	233.0	2.0	0.0	74	1794.0	0.13099219620958752
YSG_0961	612.0	33.0	0.0	0.0	78	645.0	0.05116279069767442
YSG_0962	815.0	38.0	2.0	0.0	73	855.0	0.04678362573099415
YSG_0963	558.0	27.0	0.0	0.0	68	585.0	0.046153846153846156
YSG_0965	754.0	135.0	2.0	0.0	74	891.0	0.1537598204264871
YSG_0967	1168.0	89.0	0.0	0.0	64	1257.0	0.07080350039777247
YSG_0969	1121.0	84.0	1.0	0.0	70	1206.0	0.07048092868988391
YSG_0971	226.0	23.0	0.0	0.0	72	249.0	0.09236947791164658
YSG_0972	801.0	95.0	1.0	0.0	69	897.0	0.10702341137123746
YSG_0973	1300.0	100.0	1.0	0.0	70	1401.0	0.07209136331192005
YSG_0974	724.0	62.0	0.0	0.0	64	786.0	0.07888040712468193
YSG_0975	451.0	35.0	0.0	0.0	66	486.0	0.0720164609053498
YSG_0976b	247.0	11.0	0.0	0.0	69	258.0	0.04263565891472868
YSG_0977	892.0	77.0	0.0	0.0	64	969.0	0.07946336429308566
YSG_0978	265.0	17.0	0.0	0.0	75	282.0	0.06028368794326241
YSG_0979	814.0	70.0	1.0	0.0	73	885.0	0.08022598870056497
YSG_0980	709.0	47.0	0.0	0.0	73	756.0	0.062169312169312166
YSG_0981	496.0	47.0	0.0	0.0	79	543.0	0.0865561694290976
YSG_0982	1277.0	238.0	17.0	1.0	83	1533.0	0.1669928245270711
YSG_0983	553.0	167.0	9.0	0.0	77	729.0	0.24142661179698216
YSG_0984	1350.0	154.0	2.0	0.0	74	1506.0	0.10358565737051793
YSG_0986	1663.0	387.0	44.0	3.0	75	2097.0	0.20696232713400095
YSG_0987	252.0	21.0	0.0	0.0	75	273.0	0.07692307692307693
YSG_0988	478.0	34.0	1.0	0.0	81	513.0	0.0682261208576998
YSG_0990	973.0	105.0	2.0	0.0	81	1080.0	0.09907407407407408
YSG_0991	195.0	9.0	0.0	0.0	77	204.0	0.04411764705882353
YSG_0992	609.0	42.0	0.0	0.0	73	651.0	0.06451612903225806
YSG_0994	1254.0	93.0	0.0	0.0	70	1347.0	0.06904231625835189
YSG_0995	2634.0	164.0	1.0	0.0	74	2799.0	0.05894962486602358
YSG_0996	1354.0	361.0	34.0	0.0	76	1749.0	0.22584333905088622
YSG_0997	319.0	34.0	1.0	0.0	78	354.0	0.09887005649717515
YSG_0998	481.0	35.0	0.0	0.0	79	516.0	0.06782945736434108
YSG_0999	236.0	28.0	0.0	0.0	78	264.0	0.10606060606060606
YSG_1000	154.0	5.0	0.0	0.0	70	159.0	0.031446540880503145
YSG_1001	1040.0	137.0	5.0	0.0	74	1182.0	0.12013536379018612
YSG_1002	415.0	38.0	0.0	0.0	78	453.0	0.08388520971302428
YSG_1003b	1585.0	207.0	19.0	1.0	74	1812.0	0.12527593818984548
YSG_1004	1302.0	144.0	0.0	0.0	65	1446.0	0.0995850622406639
YSG_1005	551.0	57.0	1.0	0.0	68	609.0	0.09523809523809523
YSG_1007	796.0	87.0	2.0	0.0	62	885.0	0.10056497175141244
YSG_1009	596.0	60.0	1.0	0.0	69	657.0	0.0928462709284627
YSG_1011	1986.0	216.0	3.0	0.0	58	2205.0	0.09931972789115646
YSG_1013	1011.0	107.0	1.0	0.0	58	1119.0	0.09651474530831099
YSG_1014	507.0	46.0	2.0	0.0	71	555.0	0.08648648648648649
YSG_1015	183.0	9.0	0.0	0.0	68	192.0	0.046875
YSG_1016	1417.0	101.0	0.0	0.0	68	1518.0	0.06653491436100131
YSG_1018	727.0	56.0	0.0	0.0	66	783.0	0.07151979565772669
YSG_1019	788.0	48.0	1.0	0.0	78	837.0	0.05854241338112306
YSG_1020	751.0	112.0	1.0	0.0	67	864.0	0.13078703703703703
YSG_1021	319.0	28.0	1.0	0.0	79	348.0	0.08333333333333333
YSG_1023	561.0	34.0	2.0	0.0	83	597.0	0.06030150753768844
YSG_1024	790.0	146.0	6.0	0.0	74	942.0	0.1613588110403397
YSG_1025	269.0	25.0	0.0	0.0	82	294.0	0.08503401360544217
YSG_1026	547.0	32.0	0.0	0.0	76	579.0	0.055267702936096716
YSG_1027b	1775.0	165.0	16.0	0.0	66	1956.0	0.09253578732106339
YSG_1028	249.0	79.0	2.0	0.0	62	330.0	0.24545454545454545
YSG_1029	349.0	32.0	0.0	0.0	78	381.0	0.08398950131233596
YSG_1030	1078.0	71.0	0.0	0.0	69	1149.0	0.06179286335944299
YSG_1031	397.0	41.0	0.0	0.0	61	438.0	0.09360730593607305
YSG_1032	489.0	24.0	0.0	0.0	74	513.0	0.04678362573099415
YSG_1033	259.0	33.0	2.0	0.0	76	294.0	0.11904761904761904
YSG_1034	419.0	34.0	0.0	0.0	76	453.0	0.07505518763796909
YSG_1035	407.0	43.0	0.0	0.0	83	450.0	0.09555555555555556
YSG_1036	933.0	57.0	0.0	0.0	79	990.0	0.05757575757575758
YSG_1037	380.0	40.0	0.0	0.0	83	420.0	0.09523809523809523
YSG_1038	437.0	48.0	1.0	0.0	82	486.0	0.10082304526748971
YSG_1039	961.0	62.0	0.0	0.0	64	1023.0	0.06060606060606061
YSG_1040	117.0	6.0	0.0	0.0	83	123.0	0.04878048780487805
YSG_1041	711.0	182.0	15.0	1.0	71	909.0	0.21782178217821782
YSG_1043	395.0	34.0	0.0	0.0	80	429.0	0.07925407925407925
YSG_1044	565.0	35.0	0.0	0.0	66	600.0	0.058333333333333334
YSG_1045	1013.0	117.0	1.0	0.0	74	1131.0	0.10433244916003537
YSG_1046	308.0	16.0	0.0	0.0	73	324.0	0.04938271604938271
YSG_1047	184.0	11.0	0.0	0.0	83	195.0	0.05641025641025641
YSG_1048	372.0	44.0	1.0	0.0	78	417.0	0.1079136690647482
YSG_1049	2732.0	986.0	38.0	0.0	63	3756.0	0.27263045793397234
YSG_1050	204.0	18.0	0.0	0.0	84	222.0	0.08108108108108109
YSG_1052	317.0	31.0	0.0	0.0	78	348.0	0.08908045977011494
YSG_1053	357.0	20.0	1.0	0.0	79	378.0	0.05555555555555555
YSG_1054	984.0	317.0	20.0	2.0	65	1323.0	0.2562358276643991
YSG_1055	619.0	23.0	0.0	0.0	75	642.0	0.03582554517133956
YSG_1056	359.0	13.0	0.0	0.0	69	372.0	0.03494623655913978
YSG_1057	1147.0	129.0	2.0	0.0	65	1278.0	0.10250391236306729
YSG_1059	1338.0	123.0	0.0	0.0	66	1461.0	0.08418891170431211
YSG_1060	241.0	31.0	1.0	0.0	73	273.0	0.11721611721611722
YSG_1061	2664.0	187.0	2.0	0.0	56	2853.0	0.06624605678233439
YSG_1062	1346.0	216.0	19.0	0.0	65	1581.0	0.14864010120177104
YSG_1063	1568.0	126.0	1.0	0.0	71	1695.0	0.07492625368731563
YSG_1064	779.0	76.0	0.0	0.0	76	855.0	0.08888888888888889
YSG_1065b	1091.0	133.0	3.0	0.0	75	1227.0	0.11083944580277098
YSG_1067	435.0	46.0	2.0	0.0	64	483.0	0.09937888198757763
YSG_1068	608.0	43.0	0.0	0.0	68	651.0	0.06605222734254992
YSG_1069	1017.0	117.0	3.0	0.0	71	1137.0	0.10554089709762533
YSG_1071	205.0	11.0	0.0	0.0	71	216.0	0.05092592592592592
YSG_1072	1496.0	123.0	1.0	0.0	62	1620.0	0.07654320987654321
YSG_1073	521.0	10.0	0.0	0.0	86	531.0	0.018832391713747645
YSG_1074	1065.0	140.0	1.0	0.0	72	1206.0	0.11691542288557213
YSG_1075	138.0	20.0	1.0	0.0	76	159.0	0.1320754716981132
YSG_1077	342.0	51.0	0.0	0.0	70	393.0	0.1297709923664122
YSG_1078	501.0	76.0	2.0	0.0	68	579.0	0.13471502590673576
YSG_1079	729.0	30.0	0.0	0.0	67	759.0	0.039525691699604744
YSG_1080	636.0	60.0	0.0	0.0	81	696.0	0.08620689655172414
YSG_1081	1710.0	99.0	0.0	0.0	74	1809.0	0.05472636815920398
YSG_1082	468.0	37.0	2.0	0.0	71	507.0	0.07692307692307693
YSG_1083	1400.0	309.0	16.0	0.0	66	1725.0	0.18840579710144928
YSG_1085	1493.0	151.0	3.0	0.0	74	1647.0	0.09350333940497875
YSG_1086	90.0	6.0	0.0	0.0	84	96.0	0.0625
YSG_1088b	340.0	8.0	0.0	0.0	79	348.0	0.022988505747126436
YSG_1089b	1076.0	103.0	0.0	0.0	58	1179.0	0.08736217133163698
YSG_1090	369.0	36.0	0.0	0.0	77	405.0	0.08888888888888889
YSG_1091b	498.0	33.0	0.0	0.0	71	531.0	0.062146892655367235
YSG_1092b	789.0	70.0	2.0	0.0	71	861.0	0.08362369337979095
YSG_1094	837.0	80.0	1.0	0.0	76	918.0	0.08823529411764706
YSG_1095	1584.0	180.0	3.0	0.0	74	1767.0	0.1035653650254669
YSG_1096	797.0	112.0	3.0	0.0	78	912.0	0.12609649122807018
YSG_1097	425.0	7.0	0.0	0.0	61	432.0	0.016203703703703703
YSG_1098	522.0	30.0	0.0	0.0	70	552.0	0.05434782608695652
YSG_1099	663.0	157.0	11.0	0.0	78	831.0	0.20216606498194944
YSG_1100	617.0	71.0	2.0	0.0	88	690.0	0.10579710144927536
YSG_1101	1053.0	80.0	1.0	0.0	76	1134.0	0.07142857142857142
YSG_1102	844.0	71.0	0.0	0.0	52	915.0	0.07759562841530054
YSG_1103	286.0	22.0	1.0	0.0	59	309.0	0.0744336569579288
YSG_1104	826.0	79.0	1.0	0.0	78	906.0	0.08830022075055188
YSG_1105	307.0	26.0	0.0	0.0	75	333.0	0.07807807807807808
YSG_1106	215.0	18.0	1.0	0.0	81	234.0	0.0811965811965812
YSG_1107	1094.0	199.0	9.0	0.0	60	1302.0	0.1597542242703533
YSG_1108	388.0	23.0	0.0	0.0	79	411.0	0.05596107055961071
YSG_1110	664.0	77.0	6.0	0.0	77	747.0	0.1111111111111111
YSG_1111	338.0	19.0	0.0	0.0	77	357.0	0.05322128851540616
YSG_1112	910.0	65.0	0.0	0.0	70	975.0	0.06666666666666667
YSG_1113	222.0	12.0	0.0	0.0	74	234.0	0.05128205128205128
YSG_1114	820.0	167.0	3.0	0.0	80	990.0	0.1717171717171717
YSG_1115	1282.0	94.0	1.0	0.0	72	1377.0	0.06899055918663761
YSG_1118	908.0	67.0	0.0	0.0	58	975.0	0.06871794871794872
YSG_1120	1259.0	241.0	15.0	0.0	69	1515.0	0.16897689768976898
YSG_1121	316.0	75.0	8.0	0.0	68	399.0	0.20802005012531327
YSG_1122	351.0	29.0	1.0	0.0	72	381.0	0.07874015748031496
YSG_1123	171.0	15.0	0.0	0.0	77	186.0	0.08064516129032258
YSG_1124	875.0	109.0	0.0	0.0	69	984.0	0.11077235772357724
YSG_1125	577.0	80.0	3.0	0.0	61	660.0	0.12575757575757576
YSG_1126	1329.0	238.0	11.0	0.0	82	1578.0	0.15779467680608364
YSG_1127	758.0	120.0	4.0	0.0	63	882.0	0.14058956916099774
YSG_1128	1199.0	108.0	1.0	0.0	72	1308.0	0.08333333333333333
YSG_1129	2172.0	258.0	9.0	0.0	63	2439.0	0.10947109471094711
YSG_1130	977.0	139.0	0.0	0.0	69	1116.0	0.12455197132616487
YSG_1131	130.0	5.0	0.0	0.0	88	135.0	0.037037037037037035
YSG_1132	214.0	19.0	1.0	0.0	79	234.0	0.08547008547008547
YSG_1133	261.0	18.0	0.0	0.0	81	279.0	0.06451612903225806
YSG_1134	808.0	63.0	2.0	0.0	65	873.0	0.07445589919816724
YSG_1136	420.0	36.0	0.0	0.0	81	456.0	0.07894736842105263
YSG_1137	718.0	52.0	1.0	0.0	74	771.0	0.06874189364461739
YSG_1139	904.0	76.0	1.0	0.0	75	981.0	0.07849133537206932
YSG_1140b	234.0	6.0	0.0	0.0	68	240.0	0.025
YSG_1141	445.0	28.0	1.0	0.0	74	474.0	0.06118143459915612
YSG_1142	670.0	211.0	28.0	0.0	79	909.0	0.2629262926292629
YSG_1143	179.0	22.0	0.0	0.0	67	201.0	0.10945273631840796
YSG_1144	866.0	75.0	1.0	0.0	69	942.0	0.08067940552016985
YSG_1145	795.0	181.0	10.0	1.0	69	987.0	0.1945288753799392
YSG_1146	229.0	8.0	0.0	0.0	72	237.0	0.03375527426160337
YSG_1147	643.0	118.0	15.0	1.0	74	777.0	0.17245817245817247
YSG_1148	451.0	32.0	0.0	0.0	79	483.0	0.06625258799171843
YSG_1149	585.0	26.0	1.0	0.0	69	612.0	0.04411764705882353
YSG_1151	112.0	2.0	0.0	0.0	66	114.0	0.017543859649122806
YSG_1152	161.0	31.0	3.0	0.0	67	195.0	0.17435897435897435
YSG_1153	674.0	54.0	1.0	0.0	72	729.0	0.07544581618655692
YSG_1154	1693.0	163.0	4.0	0.0	67	1860.0	0.08978494623655914
YSG_1156	688.0	50.0	0.0	0.0	65	738.0	0.06775067750677506
YSG_1157	1737.0	99.0	3.0	0.0	63	1839.0	0.05546492659053834
YSG_1158	3128.0	193.0	3.0	0.0	67	3324.0	0.05896510228640193
YSG_1160	688.0	14.0	0.0	0.0	71	702.0	0.019943019943019943
YSG_1162	532.0	35.0	0.0	0.0	74	567.0	0.06172839506172839
YSG_1164	457.0	29.0	0.0	0.0	69	486.0	0.059670781893004114
YSG_1165	1492.0	246.0	2.0	0.0	72	1740.0	0.1425287356321839
YSG_1166b	1111.0	246.0	19.0	1.0	65	1377.0	0.19317356572258534
YSG_1167	1011.0	57.0	0.0	0.0	70	1068.0	0.05337078651685393
YSG_1168	268.0	14.0	0.0	0.0	83	282.0	0.04964539007092199
YSG_1170	850.0	103.0	4.0	0.0	75	957.0	0.11180773249738767
YSG_1171	1873.0	179.0	3.0	0.0	67	2055.0	0.08856447688564477
YSG_1172	260.0	7.0	0.0	0.0	75	267.0	0.026217228464419477
YSG_1174	282.0	30.0	0.0	0.0	76	312.0	0.09615384615384616
YSG_1176	986.0	54.0	1.0	0.0	64	1041.0	0.052833813640730067
YSG_1177	612.0	45.0	0.0	0.0	72	657.0	0.0684931506849315
YSG_1178	413.0	18.0	1.0	0.0	73	432.0	0.04398148148148148
YSG_1179	464.0	55.0	0.0	0.0	74	519.0	0.10597302504816955
YSG_1181	726.0	24.0	0.0	0.0	70	750.0	0.032
YSG_1182	829.0	92.0	0.0	0.0	61	921.0	0.0998914223669924
YSG_1183	327.0	27.0	0.0	0.0	57	354.0	0.07627118644067797
YSG_1184	444.0	36.0	0.0	0.0	78	480.0	0.075
YSG_1186	626.0	37.0	0.0	0.0	64	663.0	0.05580693815987934
YSG_1187	487.0	47.0	0.0	0.0	74	534.0	0.08801498127340825
YSG_1188	335.0	74.0	2.0	0.0	77	411.0	0.18491484184914841
YSG_1189b	910.0	71.0	0.0	0.0	79	981.0	0.07237512742099898
YSG_1190	157.0	14.0	0.0	0.0	77	171.0	0.08187134502923976
YSG_1192	664.0	112.0	1.0	0.0	61	777.0	0.14543114543114544
YSG_1193	1053.0	140.0	7.0	0.0	64	1200.0	0.1225
YSG_1194	564.0	66.0	0.0	0.0	77	630.0	0.10476190476190476
YSG_1195	890.0	54.0	0.0	1.0	74	945.0	0.0582010582010582
YSG_1196	312.0	18.0	0.0	0.0	63	330.0	0.05454545454545454
YSG_1197	507.0	42.0	0.0	0.0	87	549.0	0.07650273224043716
YSG_1198	315.0	36.0	0.0	0.0	77	351.0	0.10256410256410256
YSG_1199	998.0	22.0	0.0	0.0	65	1020.0	0.021568627450980392
YSG_1200	1016.0	186.0	12.0	1.0	66	1215.0	0.16378600823045267
YSG_1201	493.0	32.0	0.0	0.0	72	525.0	0.06095238095238095
YSG_1202	144.0	3.0	0.0	0.0	69	147.0	0.02040816326530612
YSG_1203	654.0	72.0	0.0	0.0	79	726.0	0.09917355371900827
YSG_1204	1271.0	147.0	1.0	0.0	56	1419.0	0.10429880197322058
YSG_1205	2398.0	359.0	15.0	0.0	54	2772.0	0.1349206349206349
YSG_1206	680.0	83.0	2.0	0.0	82	765.0	0.1111111111111111
YSG_1209	495.0	30.0	0.0	0.0	77	525.0	0.05714285714285714
YSG_1212	530.0	52.0	0.0	0.0	74	582.0	0.08934707903780069
YSG_1213	1275.0	89.0	1.0	0.0	64	1365.0	0.06593406593406594
YSG_1214	550.0	46.0	1.0	0.0	69	597.0	0.07872696817420435
YSG_1215	961.0	77.0	3.0	0.0	76	1041.0	0.07684918347742556
YSG_1217	744.0	39.0	0.0	0.0	70	783.0	0.04980842911877394
YSG_1219b	792.0	72.0	0.0	0.0	55	864.0	0.08333333333333333
YSG_1220b	230.0	13.0	0.0	0.0	76	243.0	0.053497942386831275
YSG_1221	1125.0	88.0	2.0	0.0	67	1215.0	0.07407407407407407
YSG_1222	2199.0	207.0	0.0	0.0	63	2406.0	0.08603491271820449
YSG_1223	474.0	145.0	11.0	0.0	64	630.0	0.24761904761904763
YSG_1224	604.0	339.0	77.0	3.0	64	1023.0	0.4095796676441838
YSG_1225	930.0	185.0	4.0	0.0	68	1119.0	0.16890080428954424
YSG_1226	1503.0	72.0	0.0	0.0	67	1575.0	0.045714285714285714
YSG_1227	470.0	55.0	0.0	0.0	60	525.0	0.10476190476190476
YSG_1228	819.0	87.0	3.0	0.0	82	909.0	0.09900990099009901
