	1	2	3	4	n	L	fraction_polymorphic
YSG_0819	65.0	0.0	0.0	0.0	30	65.0	0.0
YSG_0821	30.0	0.0	0.0	0.0	37	30.0	0.0
YSG_0822b	160.0	33.0	0.0	0.0	33	193.0	0.17098445595854922
YSG_0823	95.0	3.0	0.0	0.0	37	98.0	0.030612244897959183
YSG_0824	65.0	2.0	0.0	0.0	37	67.0	0.029850746268656716
YSG_0825	106.0	44.0	0.0	0.0	36	150.0	0.29333333333333333
YSG_0826	32.0	21.0	0.0	0.0	40	53.0	0.39622641509433965
YSG_0827	112.0	55.0	0.0	0.0	40	167.0	0.32934131736526945
YSG_0828	291.0	70.0	1.0	0.0	26	362.0	0.19613259668508287
YSG_0830	130.0	0.0	0.0	0.0	36	130.0	0.0
YSG_0831	40.0	0.0	0.0	0.0	39	40.0	0.0
YSG_0832	97.0	6.0	0.0	0.0	42	103.0	0.05825242718446602
YSG_0833	262.0	5.0	0.0	0.0	30	267.0	0.018726591760299626
YSG_0834	102.0	0.0	0.0	0.0	24	102.0	0.0
YSG_0835	45.0	17.0	0.0	0.0	45	62.0	0.27419354838709675
YSG_0836	137.0	75.0	1.0	0.0	48	213.0	0.3568075117370892
YSG_0837	136.0	65.0	7.0	1.0	44	209.0	0.3492822966507177
YSG_0838	208.0	33.0	0.0	0.0	38	241.0	0.13692946058091288
YSG_0839	145.0	6.0	0.0	0.0	36	151.0	0.039735099337748346
YSG_0840	171.0	3.0	0.0	0.0	30	174.0	0.017241379310344827
YSG_0841	121.0	2.0	0.0	0.0	37	123.0	0.016260162601626018
YSG_0842	61.0	2.0	0.0	0.0	39	63.0	0.031746031746031744
YSG_0843	66.0	2.0	0.0	0.0	49	68.0	0.029411764705882353
YSG_0844	196.0	5.0	0.0	0.0	42	201.0	0.024875621890547265
YSG_0845	120.0	1.0	0.0	0.0	40	121.0	0.008264462809917356
YSG_0846	129.0	1.0	1.0	0.0	46	131.0	0.015267175572519083
YSG_0848	202.0	1.0	0.0	0.0	39	203.0	0.0049261083743842365
YSG_0849	215.0	3.0	0.0	0.0	43	218.0	0.013761467889908258
YSG_0850	101.0	80.0	3.0	0.0	39	184.0	0.45108695652173914
YSG_0851	177.0	36.0	0.0	0.0	47	213.0	0.16901408450704225
YSG_0852	96.0	3.0	0.0	0.0	45	99.0	0.030303030303030304
YSG_0853	113.0	62.0	0.0	0.0	26	175.0	0.35428571428571426
YSG_0854	215.0	5.0	0.0	0.0	40	220.0	0.022727272727272728
YSG_0855	103.0	2.0	0.0	0.0	42	105.0	0.01904761904761905
YSG_0857	78.0	44.0	0.0	0.0	40	122.0	0.36065573770491804
YSG_0858	236.0	7.0	0.0	0.0	37	243.0	0.02880658436213992
YSG_0859	97.0	4.0	0.0	0.0	34	101.0	0.039603960396039604
YSG_0860	58.0	0.0	0.0	0.0	35	58.0	0.0
YSG_0863	54.0	0.0	0.0	0.0	38	54.0	0.0
YSG_0864	139.0	1.0	0.0	0.0	34	140.0	0.007142857142857143
YSG_0866	176.0	0.0	0.0	0.0	31	176.0	0.0
YSG_0868	31.0	7.0	0.0	0.0	36	38.0	0.18421052631578946
YSG_0869	59.0	8.0	0.0	0.0	50	67.0	0.11940298507462686
YSG_0871	32.0	25.0	0.0	0.0	28	57.0	0.43859649122807015
YSG_0872	268.0	6.0	0.0	0.0	33	274.0	0.021897810218978103
YSG_0873	110.0	0.0	0.0	0.0	32	110.0	0.0
YSG_0874	79.0	35.0	0.0	0.0	41	114.0	0.30701754385964913
YSG_0876	162.0	6.0	0.0	0.0	35	168.0	0.03571428571428571
YSG_0877	57.0	31.0	1.0	0.0	32	89.0	0.3595505617977528
YSG_0878	57.0	0.0	0.0	0.0	37	57.0	0.0
YSG_0879	57.0	2.0	0.0	0.0	33	59.0	0.03389830508474576
YSG_0880	183.0	2.0	0.0	0.0	42	185.0	0.010810810810810811
YSG_0882	236.0	61.0	0.0	0.0	32	297.0	0.2053872053872054
YSG_0883	236.0	4.0	0.0	0.0	34	240.0	0.016666666666666666
YSG_0884	78.0	0.0	0.0	0.0	39	78.0	0.0
YSG_0885	224.0	3.0	0.0	0.0	38	227.0	0.013215859030837005
YSG_0887	211.0	2.0	0.0	0.0	41	213.0	0.009389671361502348
YSG_0888	51.0	0.0	0.0	0.0	43	51.0	0.0
YSG_0889b	57.0	5.0	0.0	0.0	31	62.0	0.08064516129032258
YSG_0890	100.0	0.0	0.0	0.0	25	100.0	0.0
YSG_0891	67.0	30.0	0.0	0.0	38	97.0	0.30927835051546393
YSG_0892	152.0	4.0	0.0	0.0	37	156.0	0.02564102564102564
YSG_0894	61.0	0.0	0.0	0.0	34	61.0	0.0
YSG_0895	214.0	58.0	0.0	0.0	31	272.0	0.21323529411764705
YSG_0898	106.0	161.0	27.0	2.0	30	296.0	0.6418918918918919
YSG_0899	168.0	27.0	1.0	0.0	32	196.0	0.14285714285714285
YSG_0900	66.0	4.0	0.0	0.0	39	70.0	0.05714285714285714
YSG_0901	33.0	0.0	0.0	0.0	40	33.0	0.0
YSG_0902	80.0	63.0	7.0	0.0	38	150.0	0.4666666666666667
YSG_0903	115.0	13.0	0.0	0.0	35	128.0	0.1015625
YSG_0904	678.0	36.0	0.0	0.0	31	714.0	0.05042016806722689
YSG_0905	32.0	13.0	0.0	0.0	39	45.0	0.28888888888888886
YSG_0906	116.0	14.0	0.0	0.0	24	130.0	0.1076923076923077
YSG_0907	89.0	42.0	1.0	0.0	34	132.0	0.32575757575757575
YSG_0908	46.0	0.0	1.0	0.0	37	47.0	0.02127659574468085
YSG_0909	183.0	69.0	3.0	0.0	43	255.0	0.2823529411764706
YSG_0911	154.0	1.0	0.0	0.0	32	155.0	0.0064516129032258064
YSG_0912	17.0	6.0	0.0	0.0	31	23.0	0.2608695652173913
YSG_0914	70.0	3.0	0.0	0.0	40	73.0	0.0410958904109589
YSG_0915	118.0	4.0	0.0	0.0	42	122.0	0.03278688524590164
YSG_0916b	230.0	136.0	6.0	0.0	26	372.0	0.3817204301075269
YSG_0918b	122.0	47.0	0.0	0.0	33	169.0	0.2781065088757396
YSG_0919	129.0	2.0	0.0	0.0	35	131.0	0.015267175572519083
YSG_0920	285.0	74.0	3.0	0.0	30	362.0	0.212707182320442
YSG_0921	69.0	11.0	0.0	0.0	35	80.0	0.1375
YSG_0922	255.0	14.0	0.0	0.0	40	269.0	0.05204460966542751
YSG_0924b	261.0	5.0	0.0	0.0	38	266.0	0.018796992481203006
YSG_0926b	180.0	5.0	0.0	0.0	50	185.0	0.02702702702702703
YSG_0927	48.0	0.0	0.0	0.0	43	48.0	0.0
YSG_0928	133.0	3.0	0.0	0.0	34	136.0	0.022058823529411766
YSG_0929b	116.0	44.0	0.0	0.0	42	160.0	0.275
YSG_0930	122.0	14.0	0.0	0.0	36	136.0	0.10294117647058823
YSG_0931	124.0	79.0	5.0	0.0	40	208.0	0.40384615384615385
YSG_0932	163.0	3.0	0.0	0.0	33	166.0	0.018072289156626505
YSG_0934	42.0	3.0	0.0	0.0	33	45.0	0.06666666666666667
YSG_0935	43.0	30.0	0.0	0.0	37	73.0	0.410958904109589
YSG_0936	67.0	0.0	0.0	0.0	42	67.0	0.0
YSG_0937	144.0	79.0	10.0	1.0	41	234.0	0.38461538461538464
YSG_0939	147.0	32.0	1.0	0.0	43	180.0	0.18333333333333332
YSG_0940	42.0	1.0	0.0	0.0	34	43.0	0.023255813953488372
YSG_0941	105.0	56.0	1.0	0.0	38	162.0	0.35185185185185186
YSG_0943	33.0	1.0	0.0	0.0	42	34.0	0.029411764705882353
YSG_0944	227.0	26.0	1.0	0.0	45	254.0	0.1062992125984252
YSG_0946c	178.0	32.0	1.0	0.0	37	211.0	0.15639810426540285
YSG_0947	125.0	125.0	8.0	0.0	33	258.0	0.5155038759689923
YSG_0948	43.0	4.0	0.0	0.0	24	47.0	0.0851063829787234
YSG_0949	44.0	0.0	0.0	0.0	40	44.0	0.0
YSG_0950	172.0	49.0	0.0	0.0	7	221.0	0.22171945701357465
YSG_0952	379.0	22.0	0.0	0.0	23	401.0	0.05486284289276808
YSG_0953	87.0	0.0	0.0	0.0	40	87.0	0.0
YSG_0954	162.0	4.0	0.0	0.0	36	166.0	0.024096385542168676
YSG_0955	118.0	44.0	3.0	0.0	22	165.0	0.28484848484848485
YSG_0956b	220.0	2.0	0.0	0.0	29	222.0	0.009009009009009009
YSG_0957	66.0	1.0	0.0	0.0	39	67.0	0.014925373134328358
YSG_0958	79.0	0.0	0.0	0.0	40	79.0	0.0
YSG_0959	205.0	25.0	0.0	0.0	27	230.0	0.10869565217391304
YSG_0960	210.0	107.0	7.0	0.0	28	324.0	0.35185185185185186
YSG_0961	127.0	1.0	0.0	0.0	34	128.0	0.0078125
YSG_0962	163.0	4.0	0.0	0.0	41	167.0	0.023952095808383235
YSG_0963	73.0	53.0	2.0	0.0	45	128.0	0.4296875
YSG_0965	168.0	2.0	0.0	0.0	37	170.0	0.011764705882352941
YSG_0967	228.0	9.0	0.0	0.0	35	237.0	0.0379746835443038
YSG_0969	276.0	3.0	1.0	0.0	30	280.0	0.014285714285714285
YSG_0971	50.0	0.0	0.0	0.0	47	50.0	0.0
YSG_0972	151.0	31.0	0.0	0.0	28	182.0	0.17032967032967034
YSG_0973	173.0	104.0	8.0	1.0	36	286.0	0.3951048951048951
YSG_0974	152.0	1.0	0.0	0.0	39	153.0	0.006535947712418301
YSG_0975	86.0	0.0	0.0	0.0	48	86.0	0.0
YSG_0976b	52.0	1.0	0.0	0.0	34	53.0	0.018867924528301886
YSG_0977	175.0	2.0	0.0	0.0	45	177.0	0.011299435028248588
YSG_0978	61.0	0.0	0.0	0.0	42	61.0	0.0
YSG_0979	161.0	10.0	0.0	0.0	38	171.0	0.05847953216374269
YSG_0980	149.0	1.0	0.0	0.0	39	150.0	0.006666666666666667
YSG_0981	89.0	2.0	0.0	0.0	40	91.0	0.02197802197802198
YSG_0982	195.0	102.0	9.0	0.0	26	306.0	0.3627450980392157
YSG_0983	120.0	44.0	1.0	0.0	34	165.0	0.2727272727272727
YSG_0984	302.0	1.0	0.0	0.0	34	303.0	0.0033003300330033004
YSG_0986	194.0	147.0	31.0	1.0	25	373.0	0.47989276139410186
YSG_0987	45.0	0.0	0.0	0.0	40	45.0	0.0
YSG_0988	82.0	3.0	0.0	0.0	34	85.0	0.03529411764705882
YSG_0990	162.0	76.0	1.0	0.0	34	239.0	0.32217573221757323
YSG_0991	41.0	0.0	0.0	0.0	42	41.0	0.0
YSG_0992	88.0	24.0	2.0	0.0	43	114.0	0.22807017543859648
YSG_0994	262.0	14.0	0.0	0.0	27	276.0	0.050724637681159424
YSG_0995	430.0	9.0	0.0	0.0	30	439.0	0.02050113895216401
YSG_0996	269.0	20.0	2.0	0.0	32	291.0	0.07560137457044673
YSG_0997	65.0	2.0	0.0	0.0	39	67.0	0.029850746268656716
YSG_0998	94.0	2.0	0.0	0.0	40	96.0	0.020833333333333332
YSG_0999	50.0	0.0	0.0	0.0	38	50.0	0.0
YSG_1000	33.0	0.0	0.0	0.0	49	33.0	0.0
YSG_1001	226.0	3.0	0.0	0.0	37	229.0	0.013100436681222707
YSG_1002	92.0	0.0	0.0	0.0	36	92.0	0.0
YSG_1003b	259.0	86.0	0.0	0.0	27	345.0	0.2492753623188406
YSG_1004	293.0	24.0	0.0	0.0	39	317.0	0.07570977917981073
YSG_1005	91.0	24.0	1.0	0.0	45	116.0	0.21551724137931033
YSG_1007	182.0	2.0	0.0	0.0	30	184.0	0.010869565217391304
YSG_1009	124.0	14.0	0.0	0.0	39	138.0	0.10144927536231885
YSG_1011	296.0	129.0	9.0	0.0	39	434.0	0.31797235023041476
YSG_1013	213.0	18.0	0.0	0.0	38	231.0	0.07792207792207792
YSG_1014	82.0	12.0	0.0	0.0	45	94.0	0.1276595744680851
YSG_1015	19.0	15.0	3.0	0.0	33	37.0	0.4864864864864865
YSG_1016	159.0	125.0	7.0	0.0	40	291.0	0.4536082474226804
YSG_1018	154.0	3.0	0.0	0.0	44	157.0	0.01910828025477707
YSG_1019	162.0	2.0	0.0	0.0	35	164.0	0.012195121951219513
YSG_1020	128.0	45.0	0.0	0.0	35	173.0	0.26011560693641617
YSG_1021	46.0	25.0	0.0	0.0	30	71.0	0.352112676056338
YSG_1023	93.0	0.0	0.0	0.0	34	93.0	0.0
YSG_1024	177.0	14.0	0.0	0.0	37	191.0	0.07329842931937172
YSG_1025	28.0	23.0	0.0	0.0	31	51.0	0.45098039215686275
YSG_1026	102.0	1.0	0.0	0.0	39	103.0	0.009708737864077669
YSG_1027b	356.0	28.0	2.0	0.0	35	386.0	0.07772020725388601
YSG_1028	53.0	3.0	0.0	0.0	54	56.0	0.05357142857142857
YSG_1029	77.0	0.0	0.0	0.0	33	77.0	0.0
YSG_1030	216.0	9.0	0.0	0.0	45	225.0	0.04
YSG_1031	94.0	1.0	0.0	0.0	44	95.0	0.010526315789473684
YSG_1032	103.0	2.0	0.0	0.0	38	105.0	0.01904761904761905
YSG_1033	56.0	2.0	0.0	0.0	38	58.0	0.034482758620689655
YSG_1034	75.0	3.0	0.0	0.0	33	78.0	0.038461538461538464
YSG_1035	90.0	1.0	0.0	0.0	33	91.0	0.01098901098901099
YSG_1036	143.0	34.0	0.0	0.0	34	177.0	0.192090395480226
YSG_1037	75.0	2.0	1.0	0.0	32	78.0	0.038461538461538464
YSG_1038	94.0	4.0	0.0	0.0	30	98.0	0.04081632653061224
YSG_1039	196.0	2.0	0.0	0.0	38	198.0	0.010101010101010102
YSG_1040	23.0	1.0	0.0	0.0	34	24.0	0.041666666666666664
YSG_1041	131.0	57.0	3.0	0.0	44	191.0	0.31413612565445026
YSG_1043	99.0	0.0	0.0	0.0	35	99.0	0.0
YSG_1044	128.0	6.0	0.0	0.0	39	134.0	0.04477611940298507
YSG_1045	225.0	4.0	0.0	0.0	41	229.0	0.017467248908296942
YSG_1046	61.0	1.0	0.0	0.0	23	62.0	0.016129032258064516
YSG_1047	35.0	0.0	0.0	0.0	34	35.0	0.0
YSG_1048	80.0	1.0	0.0	0.0	40	81.0	0.012345679012345678
YSG_1049	589.0	10.0	0.0	0.0	26	599.0	0.01669449081803005
YSG_1050	37.0	5.0	0.0	0.0	25	42.0	0.11904761904761904
YSG_1052	79.0	1.0	0.0	0.0	37	80.0	0.0125
YSG_1053	79.0	1.0	0.0	0.0	33	80.0	0.0125
YSG_1054	179.0	36.0	2.0	0.0	38	217.0	0.17511520737327188
YSG_1055	96.0	28.0	1.0	1.0	40	126.0	0.23809523809523808
YSG_1056	67.0	1.0	0.0	0.0	39	68.0	0.014705882352941176
YSG_1057	208.0	6.0	0.0	0.0	42	214.0	0.028037383177570093
YSG_1059	165.0	119.0	7.0	0.0	38	291.0	0.4329896907216495
YSG_1060	37.0	16.0	0.0	0.0	44	53.0	0.3018867924528302
YSG_1061	391.0	103.0	4.0	0.0	31	498.0	0.21485943775100402
YSG_1062	222.0	81.0	2.0	0.0	33	305.0	0.2721311475409836
YSG_1063	310.0	5.0	0.0	0.0	39	315.0	0.015873015873015872
YSG_1064	177.0	12.0	0.0	0.0	23	189.0	0.06349206349206349
YSG_1065b	202.0	29.0	0.0	0.0	29	231.0	0.12554112554112554
YSG_1067	89.0	2.0	0.0	0.0	44	91.0	0.02197802197802198
YSG_1068	125.0	2.0	0.0	0.0	31	127.0	0.015748031496062992
YSG_1069	217.0	2.0	0.0	0.0	37	219.0	0.0091324200913242
YSG_1071	42.0	1.0	0.0	0.0	43	43.0	0.023255813953488372
YSG_1072	270.0	3.0	0.0	0.0	41	273.0	0.01098901098901099
YSG_1073	118.0	3.0	0.0	0.0	28	121.0	0.024793388429752067
YSG_1074	236.0	6.0	0.0	0.0	40	242.0	0.024793388429752067
YSG_1075	19.0	7.0	0.0	0.0	40	26.0	0.2692307692307692
YSG_1077	68.0	0.0	0.0	0.0	39	68.0	0.0
YSG_1078	113.0	1.0	0.0	0.0	46	114.0	0.008771929824561403
YSG_1079	147.0	0.0	0.0	0.0	44	147.0	0.0
YSG_1080	154.0	1.0	0.0	0.0	33	155.0	0.0064516129032258064
YSG_1081	365.0	4.0	0.0	0.0	31	369.0	0.01084010840108401
YSG_1082	68.0	8.0	0.0	0.0	18	76.0	0.10526315789473684
YSG_1083	255.0	92.0	4.0	0.0	28	351.0	0.27350427350427353
YSG_1085	352.0	5.0	0.0	0.0	25	357.0	0.014005602240896359
YSG_1086	14.0	2.0	0.0	0.0	21	16.0	0.125
YSG_1088b	75.0	1.0	0.0	0.0	34	76.0	0.013157894736842105
YSG_1089b	187.0	64.0	1.0	0.0	32	252.0	0.25793650793650796
YSG_1090	82.0	1.0	0.0	0.0	38	83.0	0.012048192771084338
YSG_1091b	105.0	1.0	0.0	0.0	37	106.0	0.009433962264150943
YSG_1092b	178.0	1.0	0.0	0.0	31	179.0	0.00558659217877095
YSG_1094	171.0	7.0	0.0	0.0	34	178.0	0.03932584269662921
YSG_1095	276.0	45.0	0.0	0.0	29	321.0	0.14018691588785046
YSG_1096	161.0	11.0	0.0	0.0	32	172.0	0.06395348837209303
YSG_1097	84.0	0.0	0.0	0.0	33	84.0	0.0
YSG_1098	99.0	3.0	0.0	0.0	42	102.0	0.029411764705882353
YSG_1099	178.0	2.0	0.0	0.0	36	180.0	0.011111111111111112
YSG_1100	134.0	1.0	0.0	0.0	26	135.0	0.007407407407407408
YSG_1101	229.0	4.0	0.0	0.0	35	233.0	0.017167381974248927
YSG_1102	184.0	0.0	0.0	0.0	24	184.0	0.0
YSG_1103	58.0	2.0	0.0	0.0	37	60.0	0.03333333333333333
YSG_1104	193.0	0.0	0.0	0.0	30	193.0	0.0
YSG_1105	57.0	14.0	0.0	0.0	31	71.0	0.19718309859154928
YSG_1106	33.0	2.0	0.0	0.0	33	35.0	0.05714285714285714
YSG_1107	282.0	6.0	0.0	0.0	40	288.0	0.020833333333333332
YSG_1108	82.0	2.0	0.0	0.0	36	84.0	0.023809523809523808
YSG_1110	106.0	26.0	1.0	0.0	28	133.0	0.20300751879699247
YSG_1111	20.0	40.0	2.0	0.0	24	62.0	0.6774193548387096
YSG_1112	175.0	1.0	0.0	0.0	38	176.0	0.005681818181818182
YSG_1113	40.0	0.0	0.0	0.0	40	40.0	0.0
YSG_1114	203.0	2.0	0.0	0.0	30	205.0	0.00975609756097561
YSG_1115	272.0	4.0	0.0	0.0	29	276.0	0.014492753623188406
YSG_1118	127.0	55.0	1.0	0.0	43	183.0	0.30601092896174864
YSG_1120	312.0	4.0	0.0	0.0	31	316.0	0.012658227848101266
YSG_1121	49.0	15.0	0.0	0.0	34	64.0	0.234375
YSG_1122	82.0	1.0	0.0	0.0	40	83.0	0.012048192771084338
YSG_1123	37.0	1.0	0.0	0.0	33	38.0	0.02631578947368421
YSG_1124	207.0	4.0	0.0	0.0	35	211.0	0.018957345971563982
YSG_1125	103.0	21.0	2.0	0.0	32	126.0	0.18253968253968253
YSG_1126	258.0	20.0	0.0	0.0	32	278.0	0.07194244604316546
YSG_1127	177.0	4.0	0.0	0.0	33	181.0	0.022099447513812154
YSG_1128	279.0	5.0	0.0	0.0	22	284.0	0.017605633802816902
YSG_1129	509.0	1.0	0.0	0.0	37	510.0	0.00196078431372549
YSG_1130	211.0	1.0	0.0	0.0	37	212.0	0.0047169811320754715
YSG_1131	18.0	7.0	0.0	0.0	26	25.0	0.28
YSG_1132	31.0	0.0	0.0	0.0	36	31.0	0.0
YSG_1133	44.0	9.0	0.0	0.0	35	53.0	0.16981132075471697
YSG_1134	139.0	44.0	3.0	0.0	43	186.0	0.25268817204301075
YSG_1136	84.0	17.0	1.0	0.0	22	102.0	0.17647058823529413
YSG_1137	158.0	0.0	0.0	0.0	24	158.0	0.0
YSG_1139	177.0	14.0	0.0	0.0	24	191.0	0.07329842931937172
YSG_1140b	33.0	2.0	0.0	0.0	36	35.0	0.05714285714285714
YSG_1141	104.0	1.0	0.0	0.0	39	105.0	0.009523809523809525
YSG_1142	168.0	21.0	0.0	0.0	24	189.0	0.1111111111111111
YSG_1143	38.0	0.0	0.0	0.0	48	38.0	0.0
YSG_1144	149.0	22.0	0.0	0.0	15	171.0	0.1286549707602339
YSG_1145	94.0	78.0	9.0	0.0	33	181.0	0.48066298342541436
YSG_1146	50.0	0.0	0.0	0.0	43	50.0	0.0
YSG_1147	90.0	50.0	13.0	0.0	34	153.0	0.4117647058823529
YSG_1148	81.0	14.0	1.0	0.0	34	96.0	0.15625
YSG_1149	133.0	0.0	0.0	0.0	23	133.0	0.0
YSG_1151	8.0	9.0	3.0	0.0	46	20.0	0.6
YSG_1152	19.0	15.0	1.0	0.0	28	35.0	0.45714285714285713
YSG_1153	136.0	17.0	0.0	0.0	35	153.0	0.1111111111111111
YSG_1154	301.0	54.0	0.0	0.0	33	355.0	0.15211267605633802
YSG_1156	124.0	18.0	0.0	0.0	39	142.0	0.1267605633802817
YSG_1157	345.0	4.0	0.0	0.0	33	349.0	0.011461318051575931
YSG_1158	589.0	25.0	1.0	0.0	25	615.0	0.04227642276422764
YSG_1160	148.0	2.0	0.0	0.0	40	150.0	0.013333333333333334
YSG_1162	103.0	2.0	0.0	0.0	35	105.0	0.01904761904761905
YSG_1164	76.0	31.0	0.0	0.0	42	107.0	0.2897196261682243
YSG_1165	186.0	115.0	19.0	0.0	35	320.0	0.41875
YSG_1166b	214.0	67.0	1.0	0.0	42	282.0	0.24113475177304963
YSG_1167	172.0	10.0	0.0	0.0	31	182.0	0.054945054945054944
YSG_1168	58.0	2.0	0.0	0.0	32	60.0	0.03333333333333333
YSG_1170	196.0	1.0	0.0	0.0	34	197.0	0.005076142131979695
YSG_1171	250.0	107.0	3.0	0.0	28	360.0	0.3055555555555556
YSG_1172	52.0	1.0	0.0	0.0	40	53.0	0.018867924528301886
YSG_1174	58.0	1.0	0.0	0.0	38	59.0	0.01694915254237288
YSG_1176	212.0	0.0	0.0	0.0	37	212.0	0.0
YSG_1177	139.0	3.0	0.0	0.0	37	142.0	0.02112676056338028
YSG_1178	73.0	0.0	0.0	0.0	27	73.0	0.0
YSG_1179	98.0	1.0	0.0	0.0	28	99.0	0.010101010101010102
YSG_1181	166.0	3.0	0.0	0.0	39	169.0	0.01775147928994083
YSG_1182	152.0	23.0	1.0	0.0	46	176.0	0.13636363636363635
YSG_1183	33.0	30.0	0.0	0.0	41	63.0	0.47619047619047616
YSG_1184	96.0	2.0	0.0	0.0	29	98.0	0.02040816326530612
YSG_1186	115.0	4.0	0.0	0.0	44	119.0	0.03361344537815126
YSG_1187	120.0	0.0	0.0	0.0	33	120.0	0.0
YSG_1188	73.0	2.0	0.0	0.0	33	75.0	0.02666666666666667
YSG_1189b	200.0	3.0	0.0	0.0	32	203.0	0.014778325123152709
YSG_1190	32.0	3.0	0.0	0.0	38	35.0	0.08571428571428572
YSG_1192	153.0	17.0	0.0	0.0	41	170.0	0.1
YSG_1193	217.0	43.0	1.0	0.0	34	261.0	0.1685823754789272
YSG_1194	86.0	41.0	1.0	0.0	29	128.0	0.328125
YSG_1195	177.0	1.0	0.0	0.0	29	178.0	0.0056179775280898875
YSG_1196	59.0	0.0	0.0	0.0	38	59.0	0.0
YSG_1197	122.0	1.0	0.0	0.0	26	123.0	0.008130081300813009
YSG_1198	61.0	1.0	0.0	0.0	38	62.0	0.016129032258064516
YSG_1199	197.0	5.0	0.0	0.0	33	202.0	0.024752475247524754
YSG_1200	216.0	0.0	0.0	0.0	29	216.0	0.0
YSG_1201	107.0	0.0	0.0	0.0	38	107.0	0.0
YSG_1202	21.0	0.0	0.0	0.0	39	21.0	0.0
YSG_1203	125.0	36.0	0.0	0.0	33	161.0	0.2236024844720497
YSG_1204	265.0	6.0	0.0	0.0	43	271.0	0.02214022140221402
YSG_1205	444.0	99.0	1.0	0.0	5	544.0	0.18382352941176472
YSG_1206	117.0	35.0	1.0	0.0	27	153.0	0.23529411764705882
YSG_1209	78.0	39.0	0.0	0.0	28	117.0	0.3333333333333333
YSG_1212	103.0	10.0	0.0	0.0	36	113.0	0.08849557522123894
YSG_1213	254.0	1.0	0.0	0.0	36	255.0	0.00392156862745098
YSG_1214	121.0	2.0	0.0	0.0	38	123.0	0.016260162601626018
YSG_1215	184.0	6.0	0.0	0.0	23	190.0	0.031578947368421054
YSG_1217	119.0	18.0	0.0	0.0	34	137.0	0.13138686131386862
YSG_1219b	150.0	21.0	0.0	0.0	54	171.0	0.12280701754385964
YSG_1220b	29.0	7.0	0.0	0.0	35	36.0	0.19444444444444445
YSG_1221	168.0	52.0	1.0	0.0	28	221.0	0.2398190045248869
YSG_1222	375.0	75.0	0.0	0.0	33	450.0	0.16666666666666666
YSG_1223	75.0	56.0	2.0	0.0	46	133.0	0.43609022556390975
YSG_1224	60.0	104.0	27.0	2.0	37	193.0	0.689119170984456
YSG_1225	174.0	55.0	4.0	0.0	31	233.0	0.2532188841201717
YSG_1226	283.0	1.0	0.0	0.0	38	284.0	0.0035211267605633804
YSG_1227	107.0	2.0	0.0	0.0	41	109.0	0.01834862385321101
YSG_1228	195.0	6.0	0.0	0.0	23	201.0	0.029850746268656716
YSG_1229	100.0	5.0	0.0	0.0	32	105.0	0.047619047619047616
YSG_1232	136.0	58.0	1.0	0.0	44	195.0	0.30256410256410254
YSG_1233	31.0	0.0	0.0	0.0	31	31.0	0.0
YSG_1234	202.0	1.0	0.0	0.0	34	203.0	0.0049261083743842365
YSG_1235	220.0	0.0	0.0	0.0	29	220.0	0.0
YSG_1236	282.0	3.0	0.0	0.0	29	285.0	0.010526315789473684
YSG_1237	45.0	12.0	0.0	0.0	30	57.0	0.21052631578947367
YSG_1238	173.0	1.0	0.0	0.0	20	174.0	0.005747126436781609
YSG_1239	94.0	13.0	0.0	0.0	34	107.0	0.12149532710280374
YSG_1240	127.0	1.0	0.0	0.0	33	128.0	0.0078125
YSG_1241	29.0	1.0	0.0	0.0	41	30.0	0.03333333333333333
YSG_1242b	180.0	5.0	0.0	0.0	33	185.0	0.02702702702702703
YSG_1243b	45.0	7.0	0.0	0.0	45	52.0	0.1346153846153846
YSG_1244	72.0	40.0	0.0	0.0	33	112.0	0.35714285714285715
YSG_1246	220.0	2.0	0.0	0.0	46	222.0	0.009009009009009009
YSG_1247	48.0	4.0	0.0	0.0	22	52.0	0.07692307692307693
YSG_1248	169.0	12.0	0.0	0.0	25	181.0	0.06629834254143646
YSG_1249	232.0	6.0	0.0	0.0	24	238.0	0.025210084033613446
YSG_1250	36.0	31.0	0.0	0.0	11	67.0	0.4626865671641791
YSG_1251	75.0	68.0	17.0	1.0	31	161.0	0.5341614906832298
YSG_1252	249.0	40.0	1.0	0.0	27	290.0	0.1413793103448276
YSG_1254	10.0	3.0	0.0	0.0	35	13.0	0.23076923076923078
YSG_1255	155.0	71.0	2.0	0.0	24	228.0	0.3201754385964912
YSG_1256	191.0	53.0	3.0	0.0	32	247.0	0.22672064777327935
YSG_1259	215.0	51.0	2.0	0.0	37	268.0	0.19776119402985073
YSG_1260	109.0	50.0	6.0	0.0	31	165.0	0.3393939393939394
YSG_1262	64.0	1.0	0.0	0.0	36	65.0	0.015384615384615385
YSG_1263	148.0	0.0	0.0	0.0	35	148.0	0.0
YSG_1264	165.0	53.0	1.0	0.0	30	219.0	0.2465753424657534
YSG_1265	258.0	110.0	3.0	1.0	32	372.0	0.3064516129032258
YSG_1267	103.0	26.0	0.0	0.0	32	129.0	0.20155038759689922
YSG_1268	74.0	37.0	0.0	0.0	31	111.0	0.3333333333333333
YSG_1269	139.0	2.0	0.0	0.0	32	141.0	0.014184397163120567
YSG_1272	228.0	3.0	0.0	0.0	31	231.0	0.012987012987012988
YSG_1273	239.0	2.0	0.0	0.0	34	241.0	0.008298755186721992
